vid1_path,vid1_start_priming_1,vid1_end_priming_1,vid1_start_priming_2,vid1_end_priming_2,vid1_label,vid2_path,vid2_start_priming_1,vid2_end_priming_1,vid2_start_priming_2,vid2_end_priming_2,vid2_label
continuity/center__continuity__orangecup__bluestar__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__bluestar__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__duck__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__duck__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__duck__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__duck__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__duck__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__duck__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__duck__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__duck__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__egg__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__egg__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__egg__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__egg__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__egg__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__egg__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__egg__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__egg__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenoctagon__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenoctagon__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenoctagon__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenoctagon__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenoctagon__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenoctagon__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenoctagon__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenoctagon__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenrectangle2__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenrectangle2__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenrectangle2__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenrectangle2__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenrectangle2__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenrectangle2__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenrectangle2__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenrectangle2__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenrectangle__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenrectangle__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenrectangle__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenrectangle__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenrectangle__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenrectangle__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__greenrectangle__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__greenrectangle__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__pepper__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__pepper__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__pepper__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__pepper__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__pepper__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__pepper__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__pepper__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__pepper__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redhexagon__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redhexagon__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redhexagon__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redhexagon__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redhexagon__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redhexagon__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redhexagon__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redhexagon__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redtrapezoid__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redtrapezoid__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redtrapezoid__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redtrapezoid__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redtrapezoid__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redtrapezoid__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redtrapezoid__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redtrapezoid__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redtriangle__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redtriangle__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redtriangle__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redtriangle__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redtriangle__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redtriangle__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__redtriangle__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__redtriangle__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__salt__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__salt__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__salt__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__salt__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__salt__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__salt__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__salt__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__salt__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowparallelogram__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowparallelogram__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowparallelogram__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowparallelogram__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowparallelogram__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowparallelogram__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowparallelogram__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowparallelogram__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowpentagon__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowpentagon__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowpentagon__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowpentagon__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowpentagon__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowpentagon__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowpentagon__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowpentagon__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowrectangle__vv__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowrectangle__vi__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowrectangle__vv__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowrectangle__vi__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowrectangle__ii__LR.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowrectangle__iv__LR.mp4,150,164,315,329,impossible
continuity/center__continuity__orangecup__yellowrectangle__ii__RL.mp4,150,164,315,329,possible,continuity/center__continuity__orangecup__yellowrectangle__iv__RL.mp4,150,164,315,329,impossible
continuity/center__continuity__pinkcup__blueclover__vv__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__blueclover__vi__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__blueclover__vv__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__blueclover__vi__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__blueclover__ii__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__blueclover__iv__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__blueclover__ii__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__blueclover__iv__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__blueoval__vv__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__blueoval__vi__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__blueoval__vv__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__blueoval__vi__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__blueoval__ii__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__blueoval__iv__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__blueoval__ii__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__blueoval__iv__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__bluestar__vv__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__bluestar__vi__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__bluestar__vv__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__bluestar__vi__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__bluestar__ii__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__bluestar__iv__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__bluestar__ii__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__bluestar__iv__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__duck__vv__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__duck__vi__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__duck__vv__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__duck__vi__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__duck__ii__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__duck__iv__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__duck__ii__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__duck__iv__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__egg__vv__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__egg__vi__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__egg__vv__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__egg__vi__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__egg__ii__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__egg__iv__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__egg__ii__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__egg__iv__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenoctagon__vv__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenoctagon__vi__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenoctagon__vv__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenoctagon__vi__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenoctagon__ii__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenoctagon__iv__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenoctagon__ii__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenoctagon__iv__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenrectangle2__vv__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenrectangle2__vi__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenrectangle2__vv__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenrectangle2__vi__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenrectangle2__ii__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenrectangle2__iv__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenrectangle2__ii__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenrectangle2__iv__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenrectangle__vv__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenrectangle__vi__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenrectangle__vv__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenrectangle__vi__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenrectangle__ii__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenrectangle__iv__LR.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__greenrectangle__ii__RL.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__greenrectangle__iv__RL.mp4,150,164,317,331,impossible
continuity/center__continuity__pinkcup__pepper__vv__LR.mp4,150,164,317,331,possible,continuity/center__continuity__pinkcup__pepper__vi__LR.mp4,150,164,317,331,impossible
